,fips,values,colors
1757,34035,0.08207774416211588,#74c476
1758,34037,0.0,#ffffff
1759,34039,0.018547915960477713,#74c476
1760,34041,0.018304721274767767,#74c476
1761,35001,0.02139293298080398,#74c476
1762,35003,0.0899082556435499,#74c476
1763,35005,0.06967361837053687,#74c476
1764,35006,-0.19543734996677056,#c7e9c0
1765,35007,0.0152440642222357,#74c476
1766,35009,0.29868245885587685,#41ab5d
1767,35011,0.12085462544258499,#74c476
1768,35013,0.0,#ffffff
1769,35015,0.1787396174271355,#74c476
1770,35017,0.0,#ffffff
1771,35019,0.1899461045881574,#74c476
1772,35021,0.013654494860307797,#74c476
1773,35023,-0.002866697044517558,#a1d99b
1774,35025,0.24833047514996068,#41ab5d
1775,35027,0.05544137180165566,#74c476
1776,35028,0.15339815615829563,#74c476
1777,35029,0.0,#ffffff
1778,35031,-0.03238783680262288,#a1d99b
1779,35033,-0.000741451050327018,#a1d99b
1780,35035,0.09758935021410982,#74c476
1781,35037,0.012247505529070649,#74c476
1782,35039,0.04118695827613231,#74c476
1783,35041,0.017513816107061392,#74c476
1784,35043,0.0,#ffffff
1785,35045,0.015576485267050364,#74c476
1786,35047,0.2423511189432083,#41ab5d
1787,35049,0.0,#ffffff
1788,35051,0.0,#ffffff
1789,35053,0.09317571455114883,#74c476
1790,35055,-0.008375044009053102,#a1d99b
1791,35057,-0.007116644337467919,#a1d99b
1792,35059,0.00802025438565119,#a1d99b
1793,35061,0.04507850773066088,#74c476
1794,36001,0.16029632413190112,#74c476
1795,36003,0.02765209928151964,#74c476
1796,36005,0.3576115231103696,#41ab5d
1797,36007,0.030154511968908018,#74c476
1798,36009,0.2109646467362686,#41ab5d
1799,36011,0.03609360378578056,#74c476
1800,36013,0.0,#ffffff
1801,36015,-0.19297922167424564,#c7e9c0
1802,36017,0.08285936520913444,#74c476
1803,36019,0.09764006275503007,#74c476
1804,36021,-0.00807734313489461,#a1d99b
1805,36023,-0.008220949345362487,#a1d99b
1806,36025,0.5378040964504294,#238b45
1807,36027,0.039450543742179794,#74c476
1808,36029,0.11470545670849763,#74c476
1809,36031,-0.04347760675832944,#a1d99b
1810,36033,0.01881389755035834,#74c476
1811,36035,0.03686165424927627,#74c476
1812,36037,-0.010026702933556174,#a1d99b
1813,36039,0.0,#ffffff
1814,36041,0.29519589403932645,#41ab5d
1815,36043,0.220445352065391,#41ab5d
1816,36045,0.02017818691791264,#74c476
1817,36047,0.08935228083326534,#74c476
1818,36049,-0.03661066411926795,#a1d99b
1819,36051,0.009498441712002209,#a1d99b
1820,36053,-0.009800566160915052,#a1d99b
1821,36055,0.023416610009682644,#74c476
1822,36057,0.03214052316788123,#74c476
1823,36059,0.06515862938588536,#74c476
1824,36061,0.03256975755039117,#74c476
1825,36063,-0.11929222570768683,#a1d99b
1826,36065,0.006279815759887682,#a1d99b
1827,36067,0.029393534830815173,#74c476
1828,36069,-0.11255988572778342,#a1d99b
1829,36071,0.0,#ffffff
1830,36073,0.13219294989352656,#74c476
1831,36075,0.12454152799402624,#74c476
1832,36077,0.05812085558459569,#74c476
1833,36079,0.0013454382812757122,#a1d99b
1834,36081,0.020775645001798102,#74c476
1835,36083,0.0003441879904272485,#a1d99b
1836,36085,-0.03917966730869036,#a1d99b
1837,36087,0.0,#ffffff
1838,36089,0.01957379489168958,#74c476
1839,36091,0.0,#ffffff
1840,36093,0.0,#ffffff
1841,36095,0.0,#ffffff
1842,36097,0.0,#ffffff
1843,36099,0.0,#ffffff
1844,36101,-0.08765461352692686,#a1d99b
1845,36103,0.0,#ffffff
1846,36105,0.0,#ffffff
1847,36107,0.016599213612771956,#74c476
1848,36109,0.0,#ffffff
1849,36111,0.0,#ffffff
1850,36113,0.0,#ffffff
1851,36115,0.047989283229680345,#74c476
1852,36117,0.0,#ffffff
1853,36119,-0.013886418563162431,#a1d99b
1854,36121,-0.025149899987875066,#a1d99b
1855,36123,0.0,#ffffff
1856,37001,0.03822737711158404,#74c476
1857,37003,0.03716123537305252,#74c476
1858,37005,0.01108116118673091,#74c476
1859,37007,-0.0009066305140593067,#a1d99b
1860,37009,0.04187268367280175,#74c476
1861,37011,0.04506336215790316,#74c476
1862,37013,0.0,#ffffff
1863,37015,0.02662658303951715,#74c476
1864,37017,0.0,#ffffff
1865,37019,0.0,#ffffff
1866,37021,0.0,#ffffff
1867,37023,0.016044168079873695,#74c476
1868,37025,-0.0017103699351188422,#a1d99b
1869,37027,0.0,#ffffff
1870,37029,-0.04065973635369511,#a1d99b
1871,37031,-0.053513150299435784,#a1d99b
1872,37033,0.0,#ffffff
1873,37035,0.0,#ffffff
1874,37037,0.0,#ffffff
1875,37039,-0.0821519163144527,#a1d99b
1876,37041,-0.011994877954374872,#a1d99b
1877,37043,0.0,#ffffff
1878,37045,0.0,#ffffff
1879,37047,0.098439658907795,#74c476
1880,37049,0.0,#ffffff
1881,37051,0.0,#ffffff
1882,37053,0.0,#ffffff
1883,37055,0.044140242895906366,#74c476
1884,37057,-0.10515701684506697,#a1d99b
1885,37059,-0.07981869386967425,#a1d99b
1886,37061,0.0,#ffffff
1887,37063,0.0,#ffffff
1888,37065,0.0,#ffffff
1889,37067,0.0,#ffffff
1890,37069,-0.01518781480629377,#a1d99b
1891,37071,0.02583178153996018,#74c476
1892,37073,-0.004057235362236154,#a1d99b
1893,37075,0.019376624732509118,#74c476
1894,37077,0.0,#ffffff
1895,37079,0.0,#ffffff
1896,37081,0.07364710697060763,#74c476
1897,37083,0.0,#ffffff
1898,37085,0.009616729424082534,#a1d99b
1899,37087,0.0,#ffffff
1900,37089,0.0,#ffffff
1901,37091,0.0,#ffffff
1902,37093,0.0,#ffffff
1903,37095,0.0,#ffffff
1904,37097,0.0,#ffffff
1905,37099,0.0,#ffffff
1906,37101,0.0,#ffffff
1907,37103,0.0,#ffffff
1908,37105,0.0,#ffffff
1909,37107,0.05671133337265807,#74c476
1910,37109,0.00862375932892214,#a1d99b
1911,37111,0.0,#ffffff
1912,37113,0.0,#ffffff
1913,37115,0.0,#ffffff
1914,37117,0.0,#ffffff
1915,37119,0.0,#ffffff
1916,37121,0.0,#ffffff
1917,37123,0.0,#ffffff
1918,37125,0.0,#ffffff
1919,37127,0.0,#ffffff
1920,37129,0.0,#ffffff
1921,37131,0.0,#ffffff
1922,37133,0.0,#ffffff
1923,37135,0.003532180814820293,#a1d99b
1924,37137,0.0,#ffffff
1925,37139,-0.021672732502458436,#a1d99b
1926,37141,0.0,#ffffff
1927,37143,0.0,#ffffff
1928,37145,0.0,#ffffff
1929,37147,0.0,#ffffff
1930,37149,0.0,#ffffff
1931,37151,0.0,#ffffff
1932,37153,0.0,#ffffff
1933,37155,0.0,#ffffff
1934,37157,0.0,#ffffff
1935,37159,0.0,#ffffff
1936,37161,0.0,#ffffff
1937,37163,0.0,#ffffff
1938,37165,0.0,#ffffff
1939,37167,0.0,#ffffff
1940,37169,0.0,#ffffff
1941,37171,0.0,#ffffff
1942,37173,0.0,#ffffff
1943,37175,0.0,#ffffff
1944,37177,0.0,#ffffff
1945,37179,0.0,#ffffff
1946,37181,0.0,#ffffff
1947,37183,0.0,#ffffff
1948,37185,0.0,#ffffff
1949,37187,0.0,#ffffff
1950,37189,0.0,#ffffff
1951,37191,0.0,#ffffff
1952,37193,0.0,#ffffff
1953,37195,0.0,#ffffff
1954,37197,0.0,#ffffff
1955,37199,0.0,#ffffff
1956,38001,0.0,#ffffff
1957,38003,0.0,#ffffff
1958,38005,0.0,#ffffff
1959,38007,0.0,#ffffff
1960,38009,0.0,#ffffff
1961,38011,0.0,#ffffff
1962,38013,0.0,#ffffff
1963,38015,0.0,#ffffff
1964,38017,0.0,#ffffff
1965,38019,0.0,#ffffff
1966,38021,0.0,#ffffff
1967,38023,0.0,#ffffff
1968,38025,0.0,#ffffff
1969,38027,0.0,#ffffff
1970,38029,0.0,#ffffff
1971,38031,0.0,#ffffff
1972,38033,0.0,#ffffff
1973,38035,0.0,#ffffff
1974,38037,0.0,#ffffff
1975,38039,0.0,#ffffff
1976,38041,0.0,#ffffff
1977,38043,0.0,#ffffff
1978,38045,0.0,#ffffff
1979,38047,0.0,#ffffff
1980,38049,0.0,#ffffff
1981,38051,0.07355287588358582,#74c476
1982,38053,0.008552315802090009,#a1d99b
1983,38055,0.0,#ffffff
1984,38057,0.0,#ffffff
1985,38059,0.0,#ffffff
1986,38061,-0.03464973563693418,#a1d99b
1987,38063,0.0,#ffffff
1988,38065,0.0,#ffffff
1989,38067,0.0,#ffffff
1990,38069,0.0,#ffffff
1991,38071,0.0,#ffffff
1992,38073,0.0,#ffffff
1993,38075,0.015725418349473774,#74c476
1994,38077,0.0,#ffffff
1995,38079,0.0,#ffffff
1996,38081,0.0,#ffffff
1997,38083,0.0,#ffffff
1998,38085,0.0,#ffffff
1999,38087,0.0,#ffffff
2000,38089,0.0,#ffffff
2001,38091,0.0,#ffffff
2002,38093,0.0,#ffffff
2003,38095,0.0,#ffffff
2004,38097,0.0,#ffffff
2005,38099,-0.08992078594190754,#a1d99b
2006,38101,0.0,#ffffff
2007,38103,0.0,#ffffff
2008,38105,0.0,#ffffff
2009,39001,0.0,#ffffff
2010,39003,0.0,#ffffff
2011,39005,0.0,#ffffff
2012,39007,0.0,#ffffff
2013,39009,0.0,#ffffff
2014,39011,0.0,#ffffff
2015,39013,0.0,#ffffff
2016,39015,0.0,#ffffff
2017,39017,0.0,#ffffff
2018,39019,0.0,#ffffff
2019,39021,0.0,#ffffff
2020,39023,0.0,#ffffff
2021,39025,0.0,#ffffff
2022,39027,0.0,#ffffff
2023,39029,-0.007590904980190967,#a1d99b
2024,39031,0.0,#ffffff
2025,39033,0.0,#ffffff
2026,39035,0.0,#ffffff
2027,39037,0.0,#ffffff
2028,39039,0.0,#ffffff
2029,39041,0.0,#ffffff
2030,39043,0.0161071605140645,#74c476
2031,39045,0.0,#ffffff
2032,39047,0.0,#ffffff
2033,39049,0.0,#ffffff
2034,39051,0.0,#ffffff
2035,39053,0.0,#ffffff
2036,39055,-0.014535824084749793,#a1d99b
2037,39057,0.0,#ffffff
2038,39059,0.0,#ffffff
2039,39061,0.0,#ffffff
2040,39063,0.0,#ffffff
2041,39065,0.0,#ffffff
2042,39067,0.03787630590517485,#74c476
2043,39069,0.04528413492614751,#74c476
2044,39071,0.0,#ffffff
2045,39073,0.030074680933416805,#74c476
2046,39075,0.0,#ffffff
2047,39077,0.18522138535735647,#74c476
2048,39079,0.0,#ffffff
2049,39081,0.058556300900690125,#74c476
2050,39083,0.0,#ffffff
2051,39085,0.2505581919386239,#41ab5d
2052,39087,0.0,#ffffff
2053,39089,0.0,#ffffff
2054,39091,0.0,#ffffff
2055,39093,0.11174485858561993,#74c476
2056,39095,0.0,#ffffff
2057,39097,0.0,#ffffff
2058,39099,0.0,#ffffff
2059,39101,0.0,#ffffff
2060,39103,0.0,#ffffff
2061,39105,0.0,#ffffff
2062,39107,0.02789299077459187,#74c476
2063,39109,0.06512470848749,#74c476
2064,39111,0.0,#ffffff
2065,39113,0.0,#ffffff
2066,39115,0.0,#ffffff
2067,39117,0.0,#ffffff
2068,39119,0.0,#ffffff
2069,39121,0.0,#ffffff
2070,39123,0.0,#ffffff
2071,39125,0.0,#ffffff
2072,39127,0.0,#ffffff
2073,39129,0.0,#ffffff
2074,39131,0.0,#ffffff
2075,39133,0.0,#ffffff
2076,39135,0.0,#ffffff
2077,39137,0.0,#ffffff
2078,39139,0.0,#ffffff
2079,39141,0.0,#ffffff
2080,39143,0.0,#ffffff
2081,39145,0.0,#ffffff
2082,39147,0.0,#ffffff
2083,39149,0.0,#ffffff
2084,39151,0.0,#ffffff
2085,39153,0.0,#ffffff
2086,39155,0.0,#ffffff
2087,39157,-0.02735247964720834,#a1d99b
2088,39159,0.0,#ffffff
2089,39161,0.0,#ffffff
2090,39163,0.0,#ffffff
2091,39165,0.0,#ffffff
2092,39167,0.0,#ffffff
2093,39169,0.0,#ffffff
2094,39171,0.05275055204514468,#74c476
2095,39173,0.0,#ffffff
2096,39175,0.0,#ffffff
2097,40001,0.0,#ffffff
2098,40003,0.0,#ffffff
2099,40005,0.0,#ffffff
2100,40007,0.0,#ffffff
2101,40009,0.0,#ffffff
2102,40011,0.0,#ffffff
2103,40013,0.0,#ffffff
2104,40015,0.0,#ffffff
2105,40017,0.0,#ffffff
2106,40019,0.0,#ffffff
2107,40021,0.0,#ffffff
2108,40023,0.0,#ffffff
2109,40025,0.0,#ffffff
2110,40027,0.0,#ffffff
2111,40029,0.0,#ffffff
2112,40031,0.0,#ffffff
2113,40033,0.0,#ffffff
2114,40035,0.0,#ffffff
2115,40037,0.0,#ffffff
2116,40039,0.0,#ffffff
2117,40041,0.0,#ffffff
2118,40043,0.0,#ffffff
2119,40045,0.0,#ffffff
2120,40047,0.0,#ffffff
2121,40049,0.23545743287385126,#41ab5d
2122,40051,0.0,#ffffff
2123,40053,0.05416876726733928,#74c476
2124,40055,0.02600941656320692,#74c476
2125,40057,0.0,#ffffff
2126,40059,-0.030365853762077705,#a1d99b
2127,40061,0.0,#ffffff
2128,40063,0.0022706795953535666,#a1d99b
2129,40065,0.0,#ffffff
2130,40067,0.04341902946743469,#74c476
2131,40069,0.0,#ffffff
2132,40071,-0.007286585008565175,#a1d99b
2133,40073,0.0,#ffffff
2134,40075,0.0,#ffffff
2135,40077,0.05999778520715387,#74c476
2136,40079,-0.012045815229534095,#a1d99b
2137,40081,0.0,#ffffff
2138,40083,0.0880960099444044,#74c476
2139,40085,0.0022351850262156206,#a1d99b
2140,40087,0.0,#ffffff
2141,40089,0.07042412170181322,#74c476
2142,40091,0.0,#ffffff
2143,40093,0.0,#ffffff
2144,40095,0.0,#ffffff
2145,40097,0.06279566414785615,#74c476
2146,40099,0.006859169927340462,#a1d99b
2147,40101,0.0,#ffffff
2148,40103,0.0,#ffffff
2149,40105,0.0,#ffffff
2150,40107,0.0,#ffffff
2151,40109,-0.02704697084314359,#a1d99b
2152,40111,-0.020493367120813264,#a1d99b
2153,40113,0.0,#ffffff
2154,40115,0.00792971190627791,#a1d99b
2155,40117,0.04298067925000115,#74c476
2156,40119,0.039395632963286874,#74c476
2157,40121,-0.05317303388460829,#a1d99b
2158,40123,0.0,#ffffff
2159,40125,-0.016070698361132986,#a1d99b
2160,40127,0.0,#ffffff
2161,40129,0.0,#ffffff
2162,40131,0.0,#ffffff
2163,40133,0.0,#ffffff
2164,40135,0.20272374346412161,#74c476
2165,40137,0.012793634878904706,#74c476
2166,40139,0.0,#ffffff
2167,40141,0.0,#ffffff
2168,40143,0.0,#ffffff
2169,40145,0.0,#ffffff
2170,40147,-0.00980633961671996,#a1d99b
2171,40149,-0.08164792141074999,#a1d99b
2172,40151,0.0,#ffffff
2173,40153,-0.037478692854495926,#a1d99b
2174,41001,-0.02598994510751411,#a1d99b
2175,41003,0.0028358172850268073,#a1d99b
2176,41005,0.0,#ffffff
2177,41007,0.021129897590878393,#74c476
2178,41009,0.008839853850570546,#a1d99b
2179,41011,0.0,#ffffff
2180,41013,0.0,#ffffff
2181,41015,0.0,#ffffff
2182,41017,0.0,#ffffff
2183,41019,0.0,#ffffff
2184,41021,-0.003924047228248982,#a1d99b
2185,41023,-0.021201540806854113,#a1d99b
2186,41025,0.053220619638539,#74c476
2187,41027,0.0,#ffffff
2188,41029,0.0,#ffffff
2189,41031,0.010278407112857475,#74c476
2190,41033,0.016110812795211968,#74c476
2191,41035,0.0,#ffffff
2192,41037,0.019824278301481216,#74c476
2193,41039,0.00718641659846452,#a1d99b
2194,41041,0.0,#ffffff
2195,41043,0.0,#ffffff
2196,41045,0.0,#ffffff
2197,41047,-0.0477464830032917,#a1d99b
2198,41049,0.0,#ffffff
2199,41051,0.03154198949249108,#74c476
2200,41053,0.008577280527087144,#a1d99b
2201,41055,-0.003233387398989678,#a1d99b
2202,41057,0.0,#ffffff
2203,41059,0.0014713054334737367,#a1d99b
2204,41061,0.043544684496631465,#74c476
2205,41063,0.0,#ffffff
2206,41065,-0.00716008373556338,#a1d99b
2207,41067,0.0,#ffffff
2208,41069,0.02662883961557356,#74c476
2209,41071,0.0,#ffffff
2210,42001,0.0,#ffffff
2211,42003,0.0,#ffffff
2212,42005,-0.05896677059648082,#a1d99b
2213,42007,-0.024339328760604018,#a1d99b
2214,42009,0.129150552783164,#74c476
2215,42011,-0.0055839885019343975,#a1d99b
2216,42013,0.0,#ffffff
2217,42015,-0.03448721264453113,#a1d99b
2218,42017,0.0,#ffffff
2219,42019,0.0,#ffffff
2220,42021,0.0,#ffffff
2221,42023,0.0,#ffffff
2222,42025,0.0,#ffffff
2223,42027,0.0,#ffffff
2224,42029,0.0,#ffffff
2225,42031,0.0,#ffffff
2226,42033,0.0,#ffffff
2227,42035,0.0,#ffffff
2228,42037,0.05042038128516374,#74c476
2229,42039,0.0,#ffffff
2230,42041,0.0,#ffffff
2231,42043,0.0,#ffffff
2232,42045,0.0,#ffffff
2233,42047,0.0,#ffffff
2234,42049,-0.0011089512083108234,#a1d99b
2235,42051,0.0,#ffffff
2236,42053,0.0,#ffffff
2237,42055,0.0,#ffffff
2238,42057,0.0,#ffffff
2239,42059,0.0,#ffffff
2240,42061,0.0,#ffffff
2241,42063,0.06698318911636408,#74c476
2242,42065,0.0,#ffffff
2243,42067,0.0,#ffffff
2244,42069,0.0,#ffffff
2245,42071,0.0,#ffffff
2246,42073,0.0,#ffffff
2247,42075,0.0,#ffffff
2248,42077,0.11207931509164476,#74c476
2249,42079,0.0,#ffffff
2250,42081,0.0,#ffffff
2251,42083,0.0,#ffffff
2252,42085,0.0,#ffffff
2253,42087,0.0,#ffffff
2254,42089,0.0,#ffffff
2255,42091,-0.12375265267035081,#a1d99b
2256,42093,0.0,#ffffff
2257,42095,0.0,#ffffff
2258,42097,0.0,#ffffff
2259,42099,0.0,#ffffff
2260,42101,0.0,#ffffff
2261,42103,0.0,#ffffff
2262,42105,0.0,#ffffff
2263,42107,0.0,#ffffff
2264,42109,0.0,#ffffff
2265,42111,0.0,#ffffff
2266,42113,0.0,#ffffff
2267,42115,0.007572822895218822,#a1d99b
2268,42117,0.0,#ffffff
2269,42119,0.0,#ffffff
2270,42121,0.0,#ffffff
2271,42123,0.0,#ffffff
2272,42125,0.0,#ffffff
2273,42127,0.0,#ffffff
2274,42129,0.0,#ffffff
2275,42131,0.0,#ffffff
2276,42133,0.0,#ffffff
2277,44001,0.0,#ffffff
2278,44003,0.0,#ffffff
2279,44005,0.0,#ffffff
2280,44007,0.0,#ffffff
2281,44009,0.0,#ffffff
2282,45001,0.011638938572753901,#74c476
2283,45003,0.0,#ffffff
2284,45005,0.0,#ffffff
2285,45007,0.0,#ffffff
2286,45009,0.0,#ffffff
2287,45011,0.0,#ffffff
2288,45013,-0.02217915738589208,#a1d99b
2289,45015,0.041298655063539594,#74c476
2290,45017,0.0,#ffffff
2291,45019,0.0,#ffffff
2292,45021,0.0,#ffffff
2293,45023,0.011954840942149454,#74c476
2294,45025,-0.008327193693592602,#a1d99b
2295,45027,-0.006460238302553454,#a1d99b
2296,45029,0.0209194037744076,#74c476
2297,45031,0.09080772371548775,#74c476
2298,45033,0.01356270052857098,#74c476
2299,45035,-0.013275011268967763,#a1d99b
2300,45037,0.09578587554858674,#74c476
2301,45039,0.0,#ffffff
2302,45041,0.04710190362137624,#74c476
2303,45043,-0.0063467169707868655,#a1d99b
2304,45045,0.05177432098904728,#74c476
2305,45047,0.005619510045370365,#a1d99b
2306,45049,0.0,#ffffff
2307,45051,-0.02742667068348494,#a1d99b
2308,45053,0.0,#ffffff
2309,45055,0.0,#ffffff
2310,45057,0.027926013984989163,#74c476
2311,45059,0.008505573444592955,#a1d99b
2312,45061,0.0,#ffffff
2313,45063,0.0,#ffffff
2314,45065,-0.014691864046873716,#a1d99b
2315,45067,0.0028518189278749764,#a1d99b
2316,45069,0.052311185619564854,#74c476
2317,45071,0.0,#ffffff
2318,45073,0.05081808876319045,#74c476
2319,45075,0.06512907962469186,#74c476
2320,45077,0.04209803500281142,#74c476
2321,45079,0.002450320437705262,#a1d99b
2322,45081,0.0,#ffffff
2323,45083,0.1721819029774018,#74c476
2324,45085,-0.019870644250048,#a1d99b
2325,45087,0.05784363421887042,#74c476
2326,45089,0.07197829762320838,#74c476
2327,45091,0.05411013297277187,#74c476
2328,46003,-0.021102419731152688,#a1d99b
2329,46005,0.0,#ffffff
2330,46007,0.0,#ffffff
2331,46009,0.0,#ffffff
2332,46011,0.07788896139781715,#74c476
2333,46013,0.0,#ffffff
2334,46015,0.0,#ffffff
2335,46017,0.02952319778535078,#74c476
2336,46019,0.0,#ffffff
2337,46021,0.009777094955331129,#a1d99b
2338,46023,0.06177621018834455,#74c476
2339,46025,0.0,#ffffff
2340,46027,-0.1379397385856186,#a1d99b
2341,46029,0.0,#ffffff
2342,46031,0.023637766869860723,#74c476
2343,46033,1.0,#00441b
2344,46035,0.0,#ffffff
2345,46037,0.0,#ffffff
2346,46039,0.008029208010166173,#a1d99b
2347,46041,-0.0255371082642932,#a1d99b
2348,46043,-0.004927223087470755,#a1d99b
2349,46045,0.0,#ffffff
2350,46047,-0.010676745145720708,#a1d99b
2351,46049,0.032119983597741666,#74c476
2352,46051,-0.0014174121583898434,#a1d99b
2353,46053,0.012333427947556333,#74c476
2354,46055,0.0277140066992003,#74c476
2355,46057,0.11470557995449125,#74c476
2356,46059,-0.003303915887044777,#a1d99b
2357,46061,-0.006135399602822193,#a1d99b
2358,46063,-0.03610210182912261,#a1d99b
2359,46065,0.05683073239103213,#74c476
2360,46067,0.01575012380926368,#74c476
2361,46069,-0.008067242326800754,#a1d99b
2362,46071,0.0005912745578528447,#a1d99b
2363,46073,-0.03655390749463904,#a1d99b
2364,46075,-0.7821349215281498,#f7fcf5
2365,46077,-0.000886294298207493,#a1d99b
2366,46079,-0.00758271259402972,#a1d99b
2367,46081,0.3240888935451727,#41ab5d
2368,46083,0.0,#ffffff
2369,46085,0.11119118102607775,#74c476
2370,46087,0.0006229655803591902,#a1d99b
2371,46089,0.0,#ffffff
2372,46091,0.2012414183582722,#74c476
2373,46093,-0.0013869924335632425,#a1d99b
2374,46095,-0.00575893437602966,#a1d99b
2375,46097,0.013591467439631693,#74c476
2376,46099,0.06094014439253519,#74c476
2377,46101,0.0,#ffffff
2378,46103,-0.024235050831311836,#a1d99b
